	Description	Biological_process	Subcellular_location	TCGA-MR-A8JO	TCGA-NI-A8LF	TCGA-RC-A6M6	TCGA-RC-A7S9	TCGA-RC-A7SH	TCGA-RC-A7SK	TCGA-UB-A7MB	TCGA-UB-A7MC	TCGA-UB-A7MD	TCGA-WQ-A9G7	TCGA-WX-AA44	TCGA-XR-A8TD	TCGA-YA-A8S7	TCGA-DD-AA3A	TCGA-DD-AACD	TCGA-DD-AACG	TCGA-DD-AACZ	TCGA-DD-AAD1	TCGA-DD-AADB	TCGA-DD-AADD	TCGA-DD-AADF	TCGA-DD-AADL	TCGA-DD-AADN	TCGA-DD-AAE0	TCGA-DD-AAEE	TCGA-2Y-A9GV	TCGA-2Y-A9H0	TCGA-2Y-A9H3	TCGA-3K-AAZ8	TCGA-5C-AAPD	TCGA-BC-A10S	TCGA-BC-A10T	TCGA-BC-A110	TCGA-BC-A69I	TCGA-CC-5260	TCGA-CC-5262	TCGA-CC-5263	TCGA-CC-A123	TCGA-CC-A3MB	TCGA-CC-A7IF	TCGA-CC-A7IH	TCGA-CC-A7IL	TCGA-CC-A8HS	TCGA-DD-A1ED	TCGA-DD-A3A2	TCGA-DD-A4NL	TCGA-DD-A4NO	TCGA-DD-A4NV	TCGA-DD-A73C	TCGA-DD-A73D
PRPS2	Ribose-phosphate pyrophosphokinase 2	5-phosphoribose 1-diphosphate biosynthetic process; AMP biosynthetic process; animal organ regeneration; nucleobase-containing compound metabolic process; nucleoside metabolic process; nucleotide biosynthetic process; purine nucleotide biosynthetic process	cytoplasm; ribose phosphate diphosphokinase complex	7.250937442000001	5.701432102999999	1.591089947	11.92006394	4.944895993	3.103009795	13.51676729	36.8142193	7.2262921470000006	5.074518653	11.71306747	9.117263254	15.34615786	10.7447942	11.5157416	4.463330924	8.093035992	10.76358691	7.997552249	6.41872142	5.750059112000001	9.073453224	1.9722457759999998	4.448484253	9.919377802	4.325509405	20.40682216	2.1516076440000003	2.333700454	27.915618	9.571622285	8.210955792	6.625345687	9.128160807999999	18.59754392	6.501657542999999	18.55910522	2.173894921	14.010621300000002	14.14337471	18.62002297	4.412864814	7.66620952	9.669982427999999	0.17340767399999998	6.483199437000001	12.10871913	3.1413565439999998	0.620170604	3.329926985
GPI	Glucose-6-phosphate isomerase (GPI)	canonical glycolysis; carbohydrate metabolic process; gluconeogenesis; glucose 6-phosphate metabolic process; glycolytic process; hemostasis; humoral immune response; neutrophil degranulation; positive regulation of endothelial cell migration; positive regulation of immunoglobulin secretion	cytosol; extracellular exosome; extracellular region; ficolin-1-rich granule lumen; membrane; nucleoplasm; plasma membrane; secretory granule lumen	49.29281539	25.42301118	30.71305085	67.11791887	71.05246391	51.79354836	53.13816227	16.330721	35.68083614	50.40184154	39.92724807	53.06429577	45.45713413	74.12473313	37.1863933	67.10520962	46.70778941	26.04424811	57.04902975	36.71873663	42.406637700000005	32.19636901	48.17344977	26.49695124	29.72828141	49.05979882	61.37284317	82.11099434	26.37683614	37.06813239	17.35639919	25.10649564	23.46434282	20.45791519	27.44741822	58.05794032	58.79504326	29.68839692	51.84811626	26.50179296	14.6965932	28.96351115	24.91602397	12.74296003	61.87592993	23.63326994	36.05348443	104.4440815	65.47624538	5.720188015
ALDOC	Fructose-bisphosphate aldolase C	canonical glycolysis; epithelial cell differentiation; fructose 1,6-bisphosphate metabolic process; fructose metabolic process; gluconeogenesis; glycolytic process; neutrophil degranulation	cytoskeleton; cytosol; extracellular exosome; extracellular region; ficolin-1-rich granule lumen; secretory granule lumen; tertiary granule lumen	2.7497190110000003	7.382846177	4.6005516669999995	17.41506465	56.22746029	9.155200996	38.18302105	17.7131006	5.600302846	19.40432568	28.68581428	68.73568829999999	3.425626313	1.665719439	6.814651331	21.72784632	3.652613835	9.406041654	18.63844888	39.10442329999999	88.57574099	42.39985782	16.63056315	34.84939853	18.14707107	37.67370825	88.66514002	2.477059529	66.59678483	39.88552223	5.070075337	0.5360355210000001	18.94692145	2.685191759	4.23159134	27.03508564	46.10186624	2.0783551730000003	21.77330119	26.11096777	11.40419154	123.29717450000001	33.22586994	10.55950336	13.726576500000002	24.03217054	36.44874173	25.20365952	7.697570211	55.57027996
PGLS	6-phosphogluconolactonase (6PGL)	carbohydrate metabolic process; pentose-phosphate shunt; pentose-phosphate shunt, oxidative branch	cytosol; extracellular exosome	22.65401824	15.82354618	27.46005104	21.106757	49.75233915	18.62241357	14.44352282	10.95881741	21.46645639	29.42209017	20.36853389	12.34516949	35.65770995	21.27863972	30.85288244	9.661594843	13.10064109	15.3029049	19.05437656	7.659565428	20.05978496	12.04390743	58.29921161	40.04391366	13.44080144	9.959246819	17.85643043	24.5952862	22.82184814	26.61441899	21.75534988	12.48269621	13.53032462	17.12041567	30.72605818	23.90702658	12.28816778	33.60822805	17.11625567	13.49911324	11.63659057	8.94035072	10.31299117	9.287836895	11.56620097	8.983342706	14.66436603	11.16622108	7.822701372999999	13.8310106
FBP2	Fructose-1,6-bisphosphatase isozyme 2 (FBPase 2)	fructose 1,6-bisphosphate metabolic process; fructose 6-phosphate metabolic process; fructose metabolic process; gluconeogenesis; sucrose biosynthetic process	cell junction; cytoplasm; cytosol; extracellular exosome; nucleoplasm; plasma membrane; Z disc	0.016584636	0.170635103	0.110250011	0.012794303	0.076842592	0.11763106400000001	0.406020903	0.066812828	0.12303821	0.045636333	0.121943416	0.036321423	0.078911735	0.043711559000000004	0.018578231	0.104345664	0.015851625	0.17004223100000002	0.20270054	0.148865732	0.054657715999999995	0.095199635	0.0	0.154756723	0.119792639	0.127556856	0.059816895	0.0	0.042517809000000004	0.179020333	0.012245013	0.139598085	0.025228958	0.0	0.0	0.032638166	0.024879796000000003	0.0	0.056594393	0.031497101	0.053558002	0.04543820900000001	0.27877666100000004	0.0	0.12216050199999999	0.068167454	0.09957466	0.16989500899999999	0.191140065	0.0
ALDOB	Fructose-bisphosphate aldolase B	canonical glycolysis; fructose 1,6-bisphosphate metabolic process; fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate; fructose metabolic process; gluconeogenesis; glycolytic process; NADH oxidation; positive regulation of ATPase activity; vacuolar proton-transporting V-type ATPase complex assembly	centriolar satellite; cytosol; extracellular exosome; microtubule organizing center	1619.203458	1237.099835	34.21537241	2290.079319	338.64304369999996	1253.786154	3576.5983909999995	739.0817412	602.879793	293.3183142	833.650119	1195.796833	185.0527503	29.42946277	1214.237611	909.7740083999998	94.10568171	261.8015563	63.07801871	56.52331157	3694.919475	2687.7508629999998	53.38431034	46.92566699	815.3734129	3027.099052	1415.553182	3085.445636	973.6981470000001	625.7549453	825.8808056	2548.3072420000003	2118.164316	789.7676514	6.212316307	1397.195237	147.5770051	563.7680269	767.6832732999999	3413.1849090000005	157.6232651	1089.1232189999998	375.1279281	932.577053	4408.718693	2118.381649	986.9589062000001	7660.304437999999	3268.257234	420.75163899999995
PRPS1	Ribose-phosphate pyrophosphokinase 1	5-phosphoribose 1-diphosphate biosynthetic process; hypoxanthine biosynthetic process; nervous system development; nucleoside metabolic process; nucleotide biosynthetic process; purine nucleobase metabolic process; purine nucleotide biosynthetic process; pyrimidine nucleotide biosynthetic process; ribonucleoside monophosphate biosynthetic process; urate biosynthetic process	cytoplasm; cytosol; ribose phosphate diphosphokinase complex	12.46368108	13.09477611	23.01704717	9.080587943	10.36882081	8.70218359	31.04943729	32.08466269	15.95085162	7.339943648999999	12.18647947	17.72282337	24.67902199	17.73855341	20.53346793	9.579755748	33.23428659	17.36742735	26.33640112	16.66843231	19.948987600000002	26.58297696	5.359711795	5.846138847000001	18.58887533	32.25803789	39.03908326	12.31940075	21.78058658	42.10197041	13.21132202	17.42468098	17.89148058	24.98714821	10.21377887	15.03824964	20.66995418	9.996609871	25.65513212	10.68155804	31.33698081	11.0206341	12.85889713	12.22076578	9.874372693	10.01758858	23.50570281	29.28496441	18.65313261	15.84012653
ALDOA	Fructose-bisphosphate aldolase A	actin filament organization; ATP biosynthetic process; binding of sperm to zona pellucida; canonical glycolysis; fructose 1,6-bisphosphate metabolic process; fructose metabolic process; gluconeogenesis; glycolytic process; muscle cell cellular homeostasis; neutrophil degranulation; platelet degranulation; protein homotetramerization; regulation of cell shape; striated muscle contraction	actin cytoskeleton; cytosol; extracellular exosome; extracellular region; extracellular space; ficolin-1-rich granule lumen; I band; M band; membrane; nucleus; platelet alpha granule lumen; secretory granule lumen; sperm head; tertiary granule lumen	141.6834083	34.1023817	199.28838530000002	87.38493099	62.16339925	51.362864200000004	37.71470246	40.5345542	102.7407671	123.2389594	73.9635275	108.1759919	217.1161921	289.8811663	30.00529286	61.39539128	108.6967381	32.86681701	100.2386976	32.80058791	55.45053277	24.82633674	157.62426010000001	71.84869488	41.94416705	25.03373262	125.45208390000002	74.6521908	31.12900615	113.505379	39.71691839	28.66242452	46.88951261	39.06859279	198.87761909999998	118.54409390000001	271.16141749999997	33.48790956	77.76152432	38.18109777	28.68767401	39.01806836	22.63142463	20.34669899	20.08540621	24.7480513	37.73957295	30.02406679	35.01140279	17.37458925
TKTL2	Transketolase-like protein 2		cytoplasm	0.0	0.0	0.040658326	0.0	0.0	0.0	0.0	0.0	0.007562399	0.011219935	0.0	0.01785963	0.023281042999999998	0.0	0.0	0.369416677	0.0	0.009290175	0.0	0.009149858	0.0	0.0	0.0	0.0	0.0	0.01045351	0.014706301000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03670098	0.0	0.0	0.00774373	0.00658376	0.0	0.0	0.0	0.0	0.0	0.0	0.012852182	0.0	0.0
RPIA	Ribose-5-phosphate isomerase	D-ribose metabolic process; pentose-phosphate shunt; pentose-phosphate shunt, non-oxidative branch; ribose phosphate metabolic process	cytosol; intracellular membrane-bounded organelle	7.331432073999999	3.29976923	6.997229052000001	4.002477415	7.4341465	2.408954336	6.123505182000001	6.621086142	5.756180865	7.573334657	11.02241787	5.514547241	7.701196016	13.921351099999999	3.384796915	6.587497617	12.27973373	7.204711416	12.25505496	9.264082434	2.856220585	3.793524407	5.786052506	5.874035121	3.816121575	3.092632535	4.551449085	4.6025930189999995	3.873192897	9.944928217000001	5.43899237	3.7005346439999998	3.3850216910000004	4.0229994289999995	7.754717224	5.508485246	9.092131495	5.480196404	5.699037038999999	3.7700649530000003	4.670892479	2.9359648139999996	9.704207036	2.56803048	2.166233579	2.166197912	4.0482225839999995	3.6361520560000002	3.316581558	9.755265893999999
TKT	Transketolase (TK)	glyceraldehyde-3-phosphate biosynthetic process; pentose-phosphate shunt; pentose-phosphate shunt, non-oxidative branch; regulation of growth; xylulose biosynthetic process	cytosol; extracellular exosome; nuclear body; nuclear speck; nucleoplasm; peroxisome; vesicle	28.10145896	30.78272245	30.11231699	10.96244433	11.18085168	63.154546200000006	15.00820401	43.44710206	60.46093851	29.47701732	37.58874055	22.58042934	120.45616059999999	20.68257468	29.37046012	56.78593774	100.3921048	13.82579094	45.26347298	31.62222406	21.20517586	17.16734846	160.0224337	22.15648441	39.55966998	11.21475932	22.62103575	6.675319779	17.45054833	14.34281078	12.78110449	17.92554687	9.038717965	13.64327504	14.16000598	67.49573211	17.29960339	12.98858301	45.36527281	11.92427175	18.38859244	55.74946744	11.57461569	8.299269235	4.902032267	10.68353833	24.48781175	10.15361562	5.706607578	15.02695566
FBP1	Fructose-1,6-bisphosphatase 1 (FBPase 1)	cellular response to drug; cellular response to magnesium ion; dephosphorylation; fructose 1,6-bisphosphate metabolic process; fructose 6-phosphate metabolic process; fructose metabolic process; gluconeogenesis; negative regulation of cell growth; negative regulation of glycolytic process; negative regulation of Ras protein signal transduction; negative regulation of transcription by RNA polymerase II; protein homotetramerization; regulation of gluconeogenesis; sucrose biosynthetic process	cytoplasm; cytosol; extracellular exosome; nucleus	424.8661528	112.0787918	8.366905081	79.28866354	41.90339847	58.75060743	583.9616235000001	18.54807011	68.79116662	54.02118848	53.29343997	110.1866879	19.47232207	8.430002221	162.0375959	156.302861	7.92481442	108.690933	56.46940349	46.79129736	164.23758930000002	187.5769134	11.83810708	29.60348595	77.16498873	207.4284394	197.39898080000003	48.95699983	58.26889774	79.61682442	141.0106875	209.6564111	422.4627552	106.4461781	4.421072149	131.73638390000002	21.91793653	85.15027049	27.78886504	316.1634828	76.93279486	168.5854611	69.52501744	165.3597894	261.9822783	241.7426655	148.2525206	585.5292348999999	205.29054430000002	90.08659617
PGM2	Phosphoglucomutase-2 (PGM 2)	deoxyribose phosphate catabolic process; galactose catabolic process; glucose metabolic process; glycogen biosynthetic process; glycogen catabolic process; neutrophil degranulation; pentose-phosphate shunt	cytosol; extracellular exosome; extracellular region; ficolin-1-rich granule lumen; secretory granule lumen	3.242936568	1.9237910059999999	4.82144745	1.86168502	0.798662977	4.667629356	11.40313025	4.115509645	7.1417552220000005	1.8410083640000001	4.253369234	13.09115679	7.75684881	4.389152734	0.497459228	0.889670739	5.9590596179999995	8.613667339	5.356186658	4.490915197	2.047672238	9.75561268	1.378008923	2.330908246	2.485438532	9.931974892000001	4.899890289	1.566486026	19.20429774	2.8663069180000003	1.7947010780000001	5.890664031	6.550980878	2.293106104	5.327913641	4.795140464	6.72328787	1.630808064	4.414591873	0.909963498	4.707978289	1.7369626480000002	7.054442334	2.0906493530000003	7.106350807999999	1.633147915	7.417405832999999	9.32859512	7.0132731139999995	2.6955404589999996
TALDO1	Transaldolase	carbohydrate metabolic process; fructose 6-phosphate metabolic process; glyceraldehyde-3-phosphate metabolic process; interleukin-12-mediated signaling pathway; pentose-phosphate shunt; pentose-phosphate shunt, non-oxidative branch; xylulose biosynthetic process	cytoplasm; cytosol; extracellular exosome; nucleoplasm; nucleus	42.04710149	66.59558492	118.8176158	46.55591265	69.63674466	119.6012864	33.26249277	67.25244716	207.60556019999999	84.64598204	70.14700662	93.04016586	141.64950469999997	31.69193516	57.32373549	116.4319477	85.71247697	39.1462114	62.67595142	45.18954277	72.53097112	43.84713694	167.139875	58.30221361	76.07510285	40.29056267	55.79871243	48.0194195	51.48510438	65.94441823	39.63295151	69.29804016	36.14495273	39.68638091	34.08811114	98.50206597	55.10398670000001	68.12105864	62.88424341	24.84004995	45.57012906	85.02341399	43.10664266	28.95652085	36.746936	29.35927446	92.97842464	52.25990495	39.15586243	35.25638461
RPE	Ribulose-phosphate 3-epimerase	carbohydrate metabolic process; cellular carbohydrate metabolic process; pentose catabolic process; pentose-phosphate shunt; pentose-phosphate shunt, non-oxidative branch	cytosol; extracellular exosome	7.6076012639999995	4.022089176000001	9.52843235	5.375895692	2.277787211	4.22780472	10.40737352	6.87392452	7.163189737000001	6.493264972	4.66293342	6.459891955	7.81851282	17.87268485	3.655274922	5.74532204	10.78956892	6.90959509	9.561603097999999	5.357311856	3.611645932	5.830311533	2.168537566	4.587337281	6.347275231	5.758257637000001	5.97315514	2.255861988	3.4658895010000004	5.188641554	4.305728402	6.0756997639999994	3.178332928	3.73017697	18.44574646	5.3392175	10.9517724	3.4429122710000004	6.9829479160000005	6.611372994	5.234051556	4.874060726000001	6.42856912	3.989905541	3.902754032	4.268594879	5.502657108999999	5.452514386	5.387589053999999	5.817372749
PRPS1L1	Ribose-phosphate pyrophosphokinase 3	5-phosphoribose 1-diphosphate biosynthetic process; nucleoside metabolic process; nucleotide biosynthetic process; purine nucleotide biosynthetic process; ribonucleoside monophosphate biosynthetic process	cytoplasm; ribose phosphate diphosphokinase complex	0.0	0.0	0.0	0.015317948999999999	0.0	0.0	0.0	0.0	0.110480411	0.0	0.0	0.13045722199999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.081412532	0.0	0.0	0.0	0.0	0.03580782	0.0	0.0	0.0	0.0	0.025712844	0.0	0.0	0.0	0.0	0.119149113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01703079	0.0	0.0	0.0
RPEL1	Ribulose-phosphate 3-epimerase-like protein 1	cellular carbohydrate metabolic process; pentose catabolic process; pentose-phosphate shunt; pentose-phosphate shunt, non-oxidative branch	cytosol	0.020322018	0.0	0.025330328	0.0	0.0	0.0	0.044421300999999996	0.0	0.009422821	0.0	0.0	0.0	0.019338932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011162491	0.008332362	0.0	0.0	0.0	0.013025172	0.0	0.0	0.0	0.0	0.0	0.006579108	0.015457178	0.0	0.0	0.0	0.022864883	0.0	0.0	0.00964876	0.016406853	0.006959725999999999	0.0	0.006670771999999999	0.008316091	0.0	0.017430574	0.024020909	0.008364782	0.0
TXNDC3	Thioredoxin domain-containing protein 3 (NM23-H8) (NME/NM23 family member 8) (Spermatid-specific thioredoxin-2) (Sptrx-2)	cell differentiation; cell redox homeostasis; cellular response to reactive oxygen species; cilium assembly; flagellated sperm motility; multicellular organism development; spermatogenesis	outer dynein arm; sperm cytoplasmic droplet; sperm principal piece	0.062115887	0.021069052	0.044242394000000004	0.02053698	0.01027876	0.015734783000000002	0.007758701999999999	0.011916187	0.024687095	0.036626946	0.28708449999999996	0.048584929000000006	0.523554608	0.035082156	0.07952305700000001	0.011166141000000001	0.084814965	0.121309341	0.041713849	0.009956425999999999	0.0	0.029106899	0.030550663	0.041401706	0.007121744	0.056874982000000004	0.0	0.229785149	0.015166253999999999	0.085142922	0.01965528	0.034473555	0.013498888999999998	0.534474817	0.061204718	0.017463225	0.059904305	0.009206822	0.012112453	0.033705385	0.0	0.0	0.035096693	0.087384646	0.007262514	0.018236681	0.045666818	0.034962782000000005	0.043830220999999996	0.0
